0.0,106.824814,135.81073,142.3959,136.69511,99.06023,136.00322,128.69084,103.53488,123.688576,111.191505,-1.0,128.50331,86.943924,-1.0,111.82388,115.176605,127.12371,134.19081
0.0,42.51264,67.95924,83.88297,136.43175,173.95757,82.15167,135.71223,181.71857,167.68028,253.08194,-1.0,167.45941,242.19257,-1.0,36.01042,34.676376,40.678177,37.436996
0.0,122.793594,126.02325,93.886856,79.42024,82.06739,157.88385,173.88182,180.5828,102.18211,111.61268,-1.0,153.414,150.63684,-1.0,117.03259,129.68802,110.71277,140.50847
0.0,38.13159,66.61322,83.29298,141.07826,187.6217,82.405304,139.87863,188.0293,169.68307,254.06601,-1.0,168.48032,251.89368,-1.0,31.58442,30.968987,37.366005,35.81021
0.0,120.68113,90.12934,102.90357,111.52626,136.22142,69.5181,59.712067,88.81205,106.37424,-1.0,-1.0,80.99159,-1.0,-1.0,115.19123,111.33701,99.03,90.25258
0.0,38.38697,67.21323,86.64375,148.87523,202.61569,81.89655,140.79706,186.34576,182.64673,-1.0,-1.0,178.66791,-1.0,-1.0,30.726372,30.021759,35.073257,33.375824
0.0,75.66107,85.99457,55.58663,37.850098,54.95968,116.696495,134.29568,137.03117,66.0812,79.45906,-1.0,114.3834,117.734184,-1.0,72.16706,83.3461,71.74028,97.91899
0.0,43.16343,66.696045,81.79762,136.21667,165.65186,81.79037,136.61572,180.71918,167.25705,249.12344,-1.0,163.83781,246.19156,-1.0,35.818626,35.150536,38.534424,37.07749
0.0,137.11797,140.05223,108.140396,93.26811,91.39188,171.76262,186.88914,191.12723,114.88205,-1.0,-1.0,166.07327,-1.0,-1.0,131.3876,143.99155,124.87532,154.55026
0.0,40.902473,69.9419,86.605934,144.30795,193.19525,85.657074,143.18263,191.56398,172.86557,-1.0,-1.0,172.77022,-1.0,-1.0,34.53151,34.017097,40.73758,39.396156
0.0,134.97607,109.22282,100.54351,96.647,118.63783,110.709984,113.61798,142.35674,104.446785,130.14919,-1.0,116.93769,145.26277,-1.0,126.211426,129.51619,107.80989,115.87943
0.0,33.519135,59.358124,75.91037,129.46616,176.72372,71.57803,121.985535,164.4458,157.30084,238.97183,-1.0,153.94063,231.64987,-1.0,27.272835,26.64135,32.21396,30.740341
0.0,95.763504,73.23401,95.17601,116.26495,141.45874,49.61551,42.505356,68.124344,101.33628,-1.0,-1.0,67.72856,102.52497,-1.0,90.458984,84.94008,77.92694,65.14521
0.0,33.218903,66.01614,81.49123,139.1967,188.02051,84.44234,143.26375,184.86176,175.69447,-1.0,-1.0,174.34744,255.38159,-1.0,26.92846,26.921684,34.06967,34.072685
0.0,105.353264,135.86205,145.22731,137.76485,97.70911,133.59486,126.77331,100.8588,125.824875,-1.0,-1.0,126.293785,84.235596,-1.0,112.053566,113.19964,129.89647,131.86035
0.0,41.99704,67.84367,84.63126,139.05826,176.76004,81.91525,137.62447,185.78232,169.92815,-1.0,-1.0,169.51653,247.08096,-1.0,35.43775,33.821503,40.402733,36.46602
